,S&P 500,iShares Global Tech ETF,iShares Global Healthcare ETF,FTSE 100,ESTX 50 PR.EUR,Nikkei 225,iShares MSCI Emerging Markets ETF,U.S. Treasury Bond Futures,ASI Asia Pacific ex-Japan Tracker Fund,Alphabet Inc.,Facebook Inc.,Microsoft Corporation,Snap Inc.,Spotify Technology S.A.,"Netflix, Inc.",Apple Inc.,"Datadog, Inc",MSCI World ESG Leaders,Lyxor Core FTSE Actuaries UK Gilts 0-5Y,Backtested strategy
2017-07-25,8.933807570989687e-07,-0.0013270893877751727,-9.750457437114641e-09,9.315766391147059e-07,8.190865280357589e-07,-7.173472605252603e-13,-0.00016969040578506086,-1.1297341280282688e-06,0.0,-0.0018124088748662612,-0.0002599991709665706,0.00048062762053852775,-0.0005023175466421768,0.0,-0.00029990877077505347,0.00023574629667682856,0.0,0.0,-1.1956736679962224e-07,-0.003653655248340302
2017-07-26,8.638781316353888e-08,0.0007435117470143153,-4.351485727904227e-09,2.8331868680430344e-07,7.055441543194323e-07,3.3310945759323104e-12,0.0005567418058110591,3.7326848323847266e-07,0.0,-0.00018285742040072,0.0001196859639681509,-0.00011313483897427654,-0.0013131708604424718,0.0,0.0006765821872940258,0.00026002737609776694,0.0,0.0,9.972560729772747e-08,0.0007489298569580396
2017-07-27,-2.9727328809067507e-07,-0.0024224582171289383,-2.2231588786026168e-08,-1.5020693157431698e-07,7.755408033572886e-08,1.0292350850690298e-12,-0.00036811793167232935,-3.938545422718162e-07,0.0,-0.0008671096443874748,0.0017482664062513718,-0.0007206211378944761,0.0016667630141528357,0.0,-0.0020292932717523825,-0.001042448913152831,0.0,0.0,1.1294889704704966e-07,-0.00403569275792833
2017-07-28,-4.0987217096370876e-07,-0.002080180302863533,7.919846862896595e-09,-1.206418058366568e-06,-1.0100465937865158e-06,-4.176396791207185e-12,-3.085491477595803e-05,4.1726785812238185e-07,0.0,0.0004774620003179707,0.0007069202104353115,-9.832915015526459e-05,-0.0005051879326229914,0.0,0.00044633171852048276,-0.0003883836070312979,0.0,0.0,-2.655131371687382e-08,-0.001474449682783525
2017-07-31,-2.225361289696917e-07,-0.0008273795655744555,4.166512693815033e-09,5.8809513307464895e-08,-7.355548943060289e-07,-1.2155462860596662e-12,7.714566482945567e-05,-1.5313440978420357e-07,0.0,-0.0007022584515412568,-0.0011123291833327195,-0.00027910583042203824,-0.0003773651236484133,0.0,-0.0007753049748535035,-0.00028412037827628677,0.0,0.0,-3.984183933846494e-08,-0.004281805935281161
2017-08-01,7.484993692321767e-07,0.0018940587869915764,-5.691612325810848e-09,8.441377160012413e-07,0.0,2.129293845857929e-12,0.00020036253047041165,7.448593553163294e-07,0.0,2.126054683863565e-05,0.000216047289068888,-9.896442934913117e-05,-0.0015521501953303326,0.0,0.00012210863169521307,0.0004895931316570073,0.0,0.0,1.3289158899160643e-08,0.0012946613881586852
2017-08-02,1.5056338185110397e-07,0.0029491734694964775,-6.801874099943017e-09,-1.9943504816743004e-07,4.009343910680483e-07,3.30109558207771e-12,6.147169042419943e-05,1.3053906212715695e-07,0.0,-2.8336014555158634e-05,-0.000197625192171517,-0.0002643505222138451,-0.0012786998696363385,0.0,-0.00042486851872316177,0.002606532964420339,0.0,0.0,-7.304629402256498e-08,0.0034237007639608473
2017-08-03,-6.673691025073556e-07,-0.0023465139102825565,2.6405588357049338e-09,1.0296622633615705e-06,2.829799060713698e-07,-1.7701911723286134e-12,-0.00027634752539714764,5.432514667550776e-07,0.0,-0.0004342589439605344,-0.0002513926733065026,-9.126523967390347e-05,0.0008239387126615833,0.0,-0.0005008815962136543,-0.0005511413915691365,0.0,0.0,1.993238122196261e-07,-0.0036264720806073077
2017-08-04,5.773484598763711e-07,0.00047139986834663375,-5.715101586102419e-09,5.942071058024038e-07,1.643934309976123e-06,-2.6886056805383108e-12,0.00024665606085998425,-6.269954327794615e-07,0.0,0.00027972038604043417,0.00036622834493532045,0.0004404273387654276,0.0016985599883851954,0.0,0.0003478850885121927,0.0002907840242086733,0.0,0.0,-8.622950939799241e-08,0.004143757647197147
2017-08-07,5.034177607357181e-07,0.003806767803671205,1.7627321479697262e-09,3.236780687395942e-07,-6.37318613837751e-08,3.6332790503594523e-12,0.00046078598286040094,1.5223380181752547e-07,0.0,9.043609208290516e-05,0.0008340308067046759,-0.0002309653807791293,-0.0003579266729110251,0.0,0.00035252620553812697,0.0008535950805916573,0.0,0.0,1.1948661010940927e-07,0.005810286768504262
2017-08-08,-7.37899738992799e-07,-0.000272771658126605,-1.012767482545685e-08,1.7259867136070336e-07,3.893258584927887e-07,-2.089989523336114e-12,1.5260110709539985e-05,-4.1262028173584395e-07,0.0,-0.00016576957844372805,-0.000261414865585838,0.00032295430247478076,-0.0010286048075889714,0.0,-0.0009819666948360107,0.00044115682240899394,0.0,0.0,-4.642643401416515e-08,-0.0019318015206775429
2017-08-09,-1.1112616298448174e-07,-0.0008968136738497251,2.8744458598025085e-09,-7.1173022233437e-07,-1.8634097869633153e-06,-9.007256030261235e-12,-0.0006100870234122569,6.976236766006207e-07,0.0,-0.0002516040531663144,-1.7505042370206772e-05,-0.00026356777679822685,0.0015438680453673823,0.0,-0.0008672262309333976,0.0003377069267138735,0.0,0.0,9.952116621233077e-08,-0.0010271150843397371
2017-08-10,-4.423683840634862e-06,-0.01195077587195604,-2.9591588475662908e-08,-1.7369337901015976e-06,-1.3975505673062847e-06,-3.181308454153943e-13,-0.0016007056096348966,4.331966856693682e-07,0.0,-0.0010171676502110701,-0.0013236880015896906,-0.0008769860495186563,0.0005764836678743952,0.0,-0.002264688374286274,-0.0017570821587965513,0.0,0.0,1.3259221504871865e-08,-0.02022175135231626
2017-08-11,3.8984007611005765e-07,0.0031152925304790504,7.825431290909418e-09,-1.3014100049579784e-06,-1.0999684140197486e-06,0.0,0.00015765783415503873,8.629075802652497e-08,0.0,0.00047243261421922995,0.00024350368368368083,0.0009151916947913707,-0.005244392558208328,0.0,0.0008010709514741518,0.0007671514356370412,0.0,0.0,2.6515707457499932e-08,0.0012260172797851424
2017-08-14,3.0695757314262926e-06,0.009053716600774296,1.2926574635414334e-08,7.22857388041146e-07,1.8066092533738263e-06,-6.834780177549579e-12,0.0006920476498981304,-2.1555344630644292e-07,0.0,0.0005428147990158189,0.000952229963361154,0.0009014119038501825,0.0024228882473977128,0.0,-0.00013991120706819115,0.0008302154952615393,0.0,0.0,-3.314442511690523e-08,0.015260776716731915
2017-08-15,-1.5244589965455992e-07,0.0006640495424318188,1.99476593148054e-09,4.910322209151319e-07,4.526938274423942e-07,7.746679885118376e-12,7.7846335805458e-05,-5.183702213290808e-07,0.0,-2.9236959013853586e-05,8.776598836074296e-05,1.6369221124730897e-05,0.0004136041553638512,0.0,-0.0008765036465320732,0.0006039068458316268,0.0,0.0,-1.9874548859854954e-08,0.0009580565212634274
2017-08-16,4.340123351366096e-07,0.0026523771764019586,7.53114493633652e-09,8.00392496618871e-07,9.088691076253038e-07,-8.515977590150716e-13,0.0006997913838504777,4.557770957875841e-07,0.0,0.00030810800916967205,-0.0003505507020490726,0.00035212911441808185,0.0011103031486219544,0.0,0.0005265874025776716,-0.00022188480927045216,0.0,0.0,-6.630294439555534e-08,0.005079401002104403
2017-08-17,-4.7178464775743534e-06,-0.009393529068648002,-2.5833130131761023e-08,-7.303311140199356e-07,-9.005655099935775e-07,-9.454935638343797e-13,-0.0008619267888743208,4.3223635444358683e-07,0.0,-0.0010334070221684106,-0.0010895720334060416,-0.0010176010530214205,0.0006525614341487631,0.0,-0.0013720237071582788,-0.001059074196868308,0.0,0.0,7.296425002140705e-08,-0.015180441812568767
2017-08-18,-5.60925588256072e-07,0.0,-7.365512918793486e-09,-1.0410836831555441e-06,-6.393190555254328e-07,-8.250395249981553e-12,0.0005768489715660757,1.0762529058354594e-07,0.0,-2.0398731156479694e-05,0.00017957033315507866,7.453660943130515e-05,0.0018403061294841115,0.0,0.00016243363857813394,-0.0001257851751174608,0.0,0.0,-4.640966924562856e-08,0.0026853242894718512
2017-08-21,3.553297692281703e-07,-0.00035551799936708086,6.940199079563482e-09,-8.381787304132535e-08,-9.066040804169224e-07,-2.778344546948462e-12,0.00024733387600233526,2.1503476947552965e-07,0.0,-0.00026396049248013923,0.00013248338013177412,-0.00028123797557513396,-0.001142503983767385,0.0,7.919867499162327e-05,-0.00010157199632347365,0.0,0.0,2.6529390865241304e-08,-0.0016861631069906345
2017-08-22,3.0381045455102053e-06,0.007747752411835726,2.6788852737518643e-08,1.0328144674725764e-06,1.3003024611513857e-06,-3.353615538067013e-13,0.0007546909036796805,-3.8628799513190524e-07,0.0,0.0011920829553413311,0.000664537829051513,0.0008393189080389825,0.002604061508365935,0.0,0.0009275510680103811,0.000901791025722685,0.0,0.0,2.6523915807762835e-08,0.01563682485595842
2017-08-23,-1.0554882144362632e-06,-0.0006235404789951167,-1.5453730135625887e-08,1.6306097989521754e-08,-6.814956476915231e-07,1.834546043277349e-12,0.00031986657614143423,6.246028010817776e-07,0.0,0.00014975107134645004,-0.0003286229599276358,-0.0003605870697941599,0.001434662727483704,0.0,-9.913002438409016e-05,6.905057919965446e-05,0.0,0.0,5.303025640866353e-08,0.0005603919244680028
2017-08-24,-6.339977569859498e-07,-0.00015607747348736253,4.221949012452493e-09,3.978133174246324e-07,2.4632331281956287e-07,-2.9128280206115563e-12,0.0002122337714613575,-2.7837298601974185e-07,0.0,-0.0003698865920653615,-0.00034465036112066826,-2.4742878614804638e-05,-0.001381421433422014,0.0,-0.00032979847955074884,-0.00024482527450637445,0.0,0.0,2.652075930575328e-08,-0.002639406215623248
2017-08-25,5.112628846517596e-07,-0.0007025030807608984,5.988504916820925e-09,-9.100261324820703e-08,-2.4910511787786437e-07,3.574905171233939e-12,0.00039291220481955263,3.0056651722209666e-07,0.0,-0.00035071370110413135,-0.0005074555803382403,0.00010722046049973916,0.0006404744319123699,0.0,-0.0007773608961974791,0.00020436239217161298,0.0,0.0,3.312092048035077e-08,-0.0009925529343264244
2017-08-28,1.4885907571992758e-07,0.00015642330109177967,8.850666137066988e-09,0.0,-7.074788423182332e-07,-9.748249002875379e-14,-0.0002403911816716805,1.498632215536439e-07,0.0,-0.00013613758940034154,0.0003315807734304577,8.254260828956755e-06,0.0010326111862602307,0.0,0.0004226858402351772,0.0005555694863378395,0.0,0.0,0.0,0.0021301961711360294
2017-08-29,2.5758351604014434e-07,0.0017969846935343761,5.731735909339981e-09,-1.042426397078835e-06,-1.331693624799213e-06,-3.143703862357475e-12,-0.00012063663893891575,1.2827492767638225e-07,0.0,0.000490680757938212,0.0002903292059365609,0.0001811039115151065,-0.000490116839799165,0.0,0.0006062739254095249,0.000491942005985378,0.0,0.0,7.286182417735282e-08,0.003244651350419299
2017-08-30,1.4104833754611927e-06,0.003348527149376912,4.398227636966647e-09,4.576852896746486e-07,6.347953668130587e-07,5.205502028620371e-12,0.0001057427410607982,-2.135361201462701e-08,0.0,0.0005387533792017553,0.0006670353839468788,0.0007879502415436457,-7.449841357453987e-05,0.0,0.0020882826763461257,0.00014901109977861815,0.0,0.0,-9.268068799077933e-08,0.007613197590845277
2017-08-31,1.7484466375907078e-06,0.0040244783511907845,3.512281794392091e-08,1.0671639620434234e-06,7.245108092135106e-07,5.013232709033097e-12,0.00010557243379984572,3.203679731252221e-07,0.0,0.0006293940837072762,0.0007231975628660939,0.0006156713816925565,-0.0011197171318339618,0.0,6.8656290513035965e-06,0.0002194977430961184,0.0,0.0,4.637378548075333e-08,0.005208902044568647
2017-09-01,6.059048200210566e-07,0.0003072189497751911,3.678145435454659e-09,1.2796884942264496e-07,9.09455863511434e-07,1.611571879066585e-12,0.0004969240616638994,-6.175332300607821e-07,0.0,-0.0001269951658006962,1.742971633191454e-05,-0.0006655612446265168,-0.0006157029466477756,0.0,1.0294004378256072e-05,1.6830448579530722e-05,0.0,0.0,-5.959531018628997e-08,-0.0005585922955964813
2017-09-04,0.0,0.0,0.0,-4.369028192700124e-07,-5.426877455358024e-07,-6.513200257915866e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3244392886603147e-08,-9.663526851194695e-07
2017-09-05,-2.3076801427204626e-06,-0.005105674764317474,-1.0584705280578946e-08,-6.268862506783268e-07,-3.869513899570393e-07,-4.3934036663610226e-12,-0.0008819418494592998,1.2422198308712194e-06,0.0,-0.0005685384313566046,-0.00045301476041134523,-0.00026758760868943003,0.0005738866346323997,0.0,-7.548178120896863e-05,-0.0006624341554697903,0.0,0.0,9.274757096147813e-08,-0.00744278385576072
2017-09-06,9.562024876731848e-07,0.0018214772522919926,1.3452497800722145e-08,-3.0691734600039663e-07,5.252320560268173e-07,-1.0052657198370803e-12,0.00043923220748146236,-4.4461888060937306e-07,0.0,-4.13223911232941e-05,0.0004810403746903924,-0.00017104499738990536,2.568969909092028e-05,0.0,0.0016248953212172638,-5.787509105924546e-05,0.0,0.0,1.3240098284392971e-08,0.004122848965107496
2017-09-07,-5.4533658180019384e-08,0.0027810220661466543,2.4597146202316707e-08,7.021553570199865e-07,5.604516393529067e-07,1.3939570426007811e-12,0.000496598301229595,7.015956987977637e-07,0.0,0.0005259211057745542,0.00039013383347576765,0.0007678354929726025,0.001668678833709336,0.0,-8.361624745159232e-05,-0.00022146568143437421,0.0,0.0,5.956768566055285e-08,0.006327101539685354
2017-09-08,-4.550230553789814e-07,-0.003266277143896724,9.183189062223184e-09,-3.156823985687544e-07,1.209401936667504e-09,-4.391996844500472e-12,-0.0004481486642038987,-6.336685416827581e-08,0.0,-0.0006052491691739673,-0.0007821397048704282,-0.0002903574306202146,0.00046684033377701676,0.0,-0.0008641255386397041,-0.0008996723469634696,0.0,0.0,-1.1246387891829072e-07,-0.006690065812579422
2017-09-11,3.312710238682052e-06,0.008389326470818912,1.6808060073494865e-08,5.873457633864811e-07,1.913020468161977e-06,9.840011448261473e-12,0.0009022872868777813,-8.665257037910067e-07,0.0,0.00016692894171841974,0.0008976715889656308,0.000632157242704085,-0.00016986350578828611,0.0,0.0018078992303310756,0.0009980483349958619,0.0,0.0,-1.3244852999370547e-07,0.013629286510760012
2017-09-12,1.0280909270922423e-06,0.0004187568140062302,2.9577238879689686e-09,-2.0944198209330768e-07,6.900589544366082e-07,8.267503957581504e-12,-7.42012896324005e-05,-5.113666101527657e-07,0.0,0.00019291727233309983,-0.0001900096544736434,-6.415630236438695e-05,-0.00034128437181299805,0.0,0.0011248957380098161,-0.00021861003097168005,0.0,0.0,-2.651570745752419e-07,0.0008490433253001365
2017-09-13,2.313915256658339e-07,-0.0013693804633715908,-1.1394860381449402e-08,-3.4154893378796953e-07,4.1822433931097694e-07,3.15730509527877e-12,-0.000356539661169935,-2.997264431072759e-07,0.0,0.00019422976385658817,3.119065280712214e-05,0.000425507953890381,-0.000246030231214458,0.0,-0.0004889468312063367,-0.0004149376176936975,0.0,0.0,-6.643295752015303e-08,-0.0022249759182744414
2017-09-14,-3.3640169144907565e-07,-0.001182255174344853,4.664718101727315e-09,-1.3749813760571514e-06,1.3163824995349634e-07,-2.0571313614971902e-12,0.00017920254833719317,1.0734518472218417e-07,0.0,-0.0006397840959479452,-0.0007239703753639124,-0.0003507711314937858,-0.0002972005906806123,0.0,-0.0003297321854152449,-0.00047338522972702115,0.0,0.0,-2.658360278243237e-07,-0.003819629807635866
2017-09-15,3.917872787519095e-09,2.5944676394460343e-08,-6.504763090520659e-09,-2.032909758528971e-06,-5.736031025922336e-07,3.3887046647737535e-08,0.003188193139346439,5.3463700956448484e-05,0.0,-0.0001563206624971877,0.00023862548662730395,0.00021667700920235567,0.0007145366443901187,0.0,-9.198364462649933e-05,0.0006065189541078525,0.0,0.0,-3.8327532063907815e-07,0.00476677808415781
2017-09-18,3.0880090182401817e-09,1.6133097829048946e-08,-1.2093360029134302e-08,9.723980636987726e-07,5.890742048263036e-07,0.0,0.0018781473047123861,-0.0005878655642952817,0.0,-0.00017246114287220896,-0.0005697413200757057,-5.9755052576495166e-05,-0.0006780587562956006,0.0,0.0007468686580602983,-0.0004540884345680056,0.0,0.0,3.840618244468753e-08,0.00010465269828717468
2017-09-19,2.3547250258642956e-09,1.107914195030096e-08,-2.0512611779662668e-08,5.62999499816411e-07,2.3299110904966577e-07,1.2878809720599143e-07,0.0011696442947073623,-0.00018787445115219255,0.0,0.00022329961626507675,0.000885744317483597,0.00011176175264353509,-0.0004200339602529788,0.0,0.00034447092806986563,2.2678853631468573e-05,0.0,0.0,-1.918950390355174e-08,0.0021505898618530994
2017-09-20,1.345452184606942e-09,-1.961365984275681e-08,9.353839451877994e-10,-8.418957914718607e-08,-2.9506317813384506e-07,3.5897502207182737e-09,-0.0024510372378529865,-5.375397240745796e-05,0.0,0.0003179919167892554,-0.00012171485343443079,-0.0001988381960211028,-0.0011920746415440627,0.0,-5.4929413897129435e-05,-0.0010054554396457228,0.0,0.0,-9.600548067417409e-08,-0.0047603008393250846
2017-09-21,-6.460392748192878e-09,-2.147962950688061e-08,-1.4973644065595483e-08,-2.0675563748438618e-07,7.370160132971304e-07,1.1987132301233299e-08,0.0,-0.0012637265866794116,0.0,2.801939018494791e-05,-0.0003693641255692114,-0.00029224644331261575,-0.000863027403926573,0.0,0.001057565401531673,-0.0010302806998035616,0.0,0.0,-9.605535365114291e-08,-0.0027326571890866104
2017-09-22,1.3739708288510767e-09,-4.314037244380216e-09,9.855203691718742e-09,1.1933554184866642e-06,9.567406282697666e-08,-1.6494142110602863e-08,-0.0030485022304276754,0.0001900111224082039,0.0,-0.0001261306724619145,-0.00019985412098439477,8.086207851930925e-05,-0.00015928956720705166,0.0,-0.0004544689283576508,-0.0005867371468841652,0.0,0.0,2.8831583541325686e-08,-0.0043028011833353185
2017-09-25,-4.712970305565993e-09,-6.224584743026293e-08,-8.432080435807744e-09,-2.3613728195225192e-07,-1.8864651567813137e-07,3.276934762799848e-08,-0.009080139098527307,0.0007047537136827166,0.0,-0.0002442818837128873,-0.002698215051234951,-0.0004636652025064464,-0.001097852266331295,0.0,-0.0028180933363684537,-0.0005293136493129309,0.0,0.0,8.649087504867831e-08,-0.01622718768878468
2017-09-26,1.530658623256114e-10,-1.4571969548140869e-09,-2.7211118437744972e-08,-3.96583385689462e-07,-7.481530788597922e-08,-2.1728262696846573e-08,-0.0014394310199956272,-0.00010785495452178982,0.0,0.00012672659933823965,0.0004936000047156783,0.0,0.0016354635453904706,0.0,0.00027889809072516,0.0010321890862112458,0.0,0.0,-3.843735704279518e-08,0.002019031272300532
2017-09-27,8.664592576993845e-09,5.283329401640306e-08,-3.3008942688529767e-09,7.08257872325554e-07,9.83341264900089e-07,-2.0424817431912857e-08,-0.0019245182045024456,-0.0015921453444532646,0.0,0.000636805062041824,0.001267755938719824,0.0002416131044948806,0.0004730590957097935,0.0,0.0008662661128473627,0.000427070006333581,0.0,0.0,-1.729080044868983e-07,0.000397462234499187
2017-09-28,2.5549907872192236e-09,-1.4433172401624366e-09,7.078086514861104e-09,2.360312647591609e-07,4.4091721391831e-07,3.1170935456195836e-08,-0.0003621635416817891,-0.00013655420146213055,0.0,0.0001591487821667883,0.0003756789344251532,8.125110183184792e-06,0.0007323226652625998,0.0,-0.0004187275687443939,-0.0003695864280164673,0.0,0.0,5.769315312898468e-08,-1.0982245539730257e-05
2017-09-29,7.858539968974386e-09,4.4369150604289815e-08,3.8172706953383915e-08,1.2674002837266276e-06,1.6208331236750581e-06,-2.205899566463988e-09,0.006160699716130494,2.7338771198848703e-05,0.0,0.00030366156584883273,0.0007609021738503122,0.00025179607374046923,0.00019516318402343005,0.0,0.0002158179130974976,0.0003288067927389633,0.0,0.0,1.9234665112942403e-08,0.008247181853199323
2017-10-02,8.216763818000338e-09,1.2875046310619708e-08,4.2575606397321533e-08,1.6616228313146438e-06,4.03610145357682e-07,1.437691734575609e-08,0.00011940634840188928,-0.00010933272179233466,0.0,-0.00018268543280955223,-0.0004915502466455828,4.8333091642570105e-05,0.0007327194888484682,0.0,-0.0014358184185468829,-0.00012069461151168555,0.0,0.0,1.5377481194116143e-07,-0.0014373254502906255
2017-10-03,4.578896995197606e-09,1.4624069209745656e-08,2.320148772992667e-09,7.311223314731593e-07,1.5616645874879467e-07,6.875906641655856e-08,0.008477156129697353,-5.471111436395238e-05,0.0,0.00014225926185449606,0.00017346669996423213,-0.0001407378744297951,-0.0005053957005624585,0.0,0.0007389011839995234,0.0002613629866242849,0.0,0.0,-8.642225487950074e-08,0.00909319272150042
2017-10-04,2.644294128085815e-09,-9.95889942426471e-09,2.1339950262624473e-08,-1.2427415847062573e-08,-5.553570423482416e-07,4.016619822159992e-09,-0.00011756930778033224,-5.4733518587685495e-05,0.0,-0.00019139559671188766,-0.0005436057843364378,0.00017372306094508394,-0.00023543706815819755,0.0,0.0017611559775936318,-0.0003883911079052073,0.0,0.0,-4.8049760322092953e-08,0.0004031488628052391
2017-10-05,1.1976839241753173e-08,5.131887767609842e-08,-8.316132995673595e-09,1.0041999972972058e-06,9.590986906626808e-07,6.059240877655105e-10,0.003997197498776958,-0.0002737797058401044,0.0,0.00057629921433711,0.0010045327011448239,0.0005141439797638244,-0.0001078270248963249,0.0,0.0032332112661488848,0.000746660749213466,0.0,0.0,-1.9211445166351158e-08,0.009692438351399442
2017-10-06,-2.2771790165135226e-09,4.586777646138772e-09,-9.260357704188098e-10,3.683664807482248e-07,-5.234223782609354e-07,1.9814317009896693e-08,-0.0026839108070259307,-0.00030177581615404404,0.0,0.00027622270263826014,0.00034684350417549974,1.1841515728320219e-05,0.0006708360058570765,0.0,0.0011203650948696901,-3.474525996614508e-05,0.0,0.0,1.5377481194116143e-07,-0.0005943031430829757
2017-10-09,-3.8272056874132884e-09,1.6567870189447086e-08,-3.147331839454813e-08,-3.701066877706191e-07,3.6876779359656777e-07,0.0,-0.00035197325298556853,0.0001649774767222504,0.0,-5.79286541639088e-05,9.405219968928975e-05,0.00011447725982121776,-0.00016949037692966498,0.0,-0.0003484323246001761,0.00020863127347837287,0.0,0.0,3.8404555757622385e-08,-0.0003456680659604966
2017-10-10,4.92583852132287e-09,6.324355766837742e-09,1.3503363864541234e-08,7.515790763589602e-07,-6.002381480155911e-07,4.221074280784125e-08,0.005281066423223049,0.0003570105364875176,0.0,-0.00013512091207448798,-0.0003164912827454219,0.0,-0.0007881561774916967,0.0,-0.0005455041595616401,2.3092306398951453e-05,0.0,0.0,-9.601545611171883e-08,0.003876019024009463
2017-10-11,3.825239493584338e-09,4.070787534022562e-08,1.3003906304354128e-08,-1.1080518036623135e-07,4.422522617869936e-07,1.824213446353471e-08,0.0024403414838975544,5.477838212751405e-05,0.0,0.0005136209097850176,0.0004020840314891609,5.1118900320291024e-05,0.003583586808451242,0.0,-3.9982833498265244e-05,0.00025015709663906316,0.0,0.0,-7.684266503088318e-08,0.00725603516278357
2017-10-12,-3.5776035120652155e-09,-7.3109512113101954e-09,-3.7063123899610467e-09,5.519026267518963e-07,-9.49029829009719e-08,2.313374779542391e-08,-0.00023137763029991483,0.00046542549992817747,0.0,-4.3066459772166205e-05,-6.598918965637822e-05,0.00027481529231956984,0.0011176879050903501,0.0,0.0002800569357210855,-0.00021079561349872513,0.0,0.0,-5.767277761048997e-08,0.001587164605578921
2017-10-13,1.8624659394811131e-09,3.207488460974557e-08,-6.0270154296737e-09,-5.109600597610287e-07,-5.081547379220453e-08,6.291407507841549e-08,0.004860691602138486,0.0007912060255854265,0.0,5.6188308970866786e-05,0.0004137521569079878,0.0001439346191927602,-9.466437654831132e-05,0.0,0.0011119560326909414,0.00038077600585666334,0.0,0.0,0.0,0.007663369423671466
2017-10-16,3.7133490599676843e-09,1.4551904162705542e-08,-1.346018492354123e-08,-2.0691352100301272e-07,8.830912029953056e-08,3.120601803972125e-08,-0.00034407866221635174,-0.00024410171905848535,0.0,7.033258680504922e-05,0.0002693405650493581,6.194877190032728e-05,-0.0008165969319390986,0.0,0.0009593877575754119,0.001104504284329298,0.0,0.0,1.0576801666021507e-07,0.0010607598271478046
2017-10-17,1.4265397249604989e-09,-8.982237622738102e-09,4.2810821640191926e-08,-2.6632685151218287e-07,7.697833472035656e-08,2.4925477170920985e-08,-0.002754275285028576,0.00029889241234042714,0.0,5.443848492109614e-06,0.0005465861731915313,-2.3188984733980114e-05,3.899755250139481e-05,0.0,-0.0009472507432237101,0.00022141938274638584,0.0,0.0,2.593976063137055e-07,-0.0026132454140239823
2017-10-18,1.574493317124413e-09,1.2458908349209295e-08,1.2001846284291514e-08,6.593698931938026e-07,6.094088764679897e-07,8.301403784311187e-09,0.001268947920112789,-0.0008946765373037506,0.0,1.905090526030582e-05,-2.7253631240909012e-05,7.7395855096196e-06,-0.0006621343298854345,0.0,-0.0011850139579738543,-0.0002654745831464636,0.0,0.0,-1.9187222365757314e-07,-0.0017377033854699584
2017-10-19,6.956838185030038e-10,-1.1392661205366191e-08,2.4869073499900273e-08,-4.897038858398676e-07,-8.983308997616981e-07,2.6311659811644402e-08,-0.004718446318827272,0.00043670574601964196,0.0,-0.0002526396404357758,-0.0005010008865127487,0.00011596225584859379,-0.000994747093170554,0.0,-0.000125794546653636,-0.0014196217388106232,0.0,0.0,3.2653504866092297e-07,-0.00746060323852339
2017-10-20,1.0852826235776169e-08,2.802698931210404e-08,-1.1000958069790416e-08,4.939501500001088e-09,1.5465005156907903e-07,2.79675083699886e-09,0.001973812152352456,-0.001169824517162391,0.0,0.00011428775073406279,0.00014434775862669192,0.0003465655535774898,0.0006369642862170812,0.0,-0.00029824583705835155,0.00010387058365395642,0.0,0.0,-3.259594218248768e-07,0.0018516420366805548
2017-10-23,-8.425641430699866e-09,-1.3764588178689712e-08,-9.646140596835502e-09,3.2069821416129494e-08,1.940503829001441e-07,7.325509657017593e-08,-0.004280196308396903,0.00013722715851247305,0.0,-0.0005996313513467451,-0.0012720146744473766,7.6201762529175215e-06,-0.0011881346225305095,0.0,-0.000522220561545228,-3.0735816606800704e-05,0.0,0.0,5.7608012879199175e-08,-0.007747760853164613
2017-10-24,3.4315849564046686e-09,1.932249155342542e-08,-4.5557709054658474e-08,4.933706452536413e-08,9.332406130073273e-08,3.289420411957943e-08,0.0,-0.000575762933377206,0.0,6.474766313793823e-05,0.0001856527099587337,1.141189803856854e-05,-0.0007953989783067187,0.0,0.0011066032354224895,0.0003573245331644236,0.0,0.0,-1.728182194555079e-07,0.00035455806151617414
2017-10-25,-9.890331719458685e-09,-1.3405933561732527e-08,-2.6922352376987644e-08,-1.9556899788160303e-06,-9.856531872918326e-07,-2.942222018748537e-08,-0.001166088905274064,-0.0006883974680219266,0.0,8.624996571827937e-05,-0.0004190487445774964,-8.749877037044908e-05,-0.0009234989291977496,0.0,-0.0006886655980175633,-0.00026352619099603484,0.0,0.0,-2.1143161263643626e-07,-0.004153707056353594
2017-10-26,2.6956776813158797e-09,-4.1358917170058375e-09,-5.738968486284232e-08,9.795313129936075e-07,2.3570051440298703e-06,9.743390737592904e-09,-0.00362287166830565,-0.00016607072154625128,0.0,-2.3735774691185268e-05,1.0549582835145701e-05,4.960405954578281e-05,0.000508964879238745,0.0,0.0004458647236628405,0.00038359211575769215,0.0,0.0,7.697223676904136e-08,-0.0024107383813172494
2017-10-27,1.7122885473535152e-08,1.3280067947618948e-07,6.603965827049264e-09,4.5868428019719773e-07,7.647652327684945e-07,8.12770784670634e-08,0.007765784660363178,0.000415693299993156,0.0,0.0014409727084194427,0.0025491192565628923,0.0019236261948555797,0.002286397505671722,0.0,0.001330793525474568,0.0021497676881465718,0.0,0.0,1.7310585131883287e-07,0.01986378919946064
